Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2022-07-12 16:00:00,Netherlands,Netherlands,NL,280.5,364.6,43.29,40.82,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-12 17:00:00,Netherlands,Netherlands,NL,294.96,381.7,40.42,37.8,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-12 18:00:00,Netherlands,Netherlands,NL,316.89,407.52,35.95,32.42,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-12 19:00:00,Netherlands,Netherlands,NL,371.7,471.94,24.85,20.9,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-12 20:00:00,Netherlands,Netherlands,NL,404.69,510.42,18.23,14.12,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-12 21:00:00,Netherlands,Netherlands,NL,394.69,497.63,20.6,16.55,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-12 22:00:00,Netherlands,Netherlands,NL,390.58,493.39,21.02,16.16,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-12 23:00:00,Netherlands,Netherlands,NL,373.16,472.17,24.44,19.31,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-13 00:00:00,Netherlands,Netherlands,NL,362.35,459.47,26.23,20.66,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-13 01:00:00,Netherlands,Netherlands,NL,364.1,460.89,26.05,20.98,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-13 02:00:00,Netherlands,Netherlands,NL,354.3,448.86,28.08,23.05,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-13 03:00:00,Netherlands,Netherlands,NL,351.8,445.96,28.53,24.03,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-13 04:00:00,Netherlands,Netherlands,NL,371.92,470.56,24.48,20.6,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-13 05:00:00,Netherlands,Netherlands,NL,318.35,407.98,35.53,32.74,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-13 06:00:00,Netherlands,Netherlands,NL,295.66,380.81,41.04,38.48,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-13 07:00:00,Netherlands,Netherlands,NL,260.57,339.97,47.24,44.75,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-13 08:00:00,Netherlands,Netherlands,NL,219.67,290.68,55.62,52.48,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-13 09:00:00,Netherlands,Netherlands,NL,199.59,266.87,59.69,56.27,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-13 10:00:00,Netherlands,Netherlands,NL,184.15,247.93,62.84,59.66,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-13 11:00:00,Netherlands,Netherlands,NL,176.43,238.37,64.41,61.76,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-13 12:00:00,Netherlands,Netherlands,NL,170.93,231.14,65.6,63.12,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-13 13:00:00,Netherlands,Netherlands,NL,170.07,229.44,65.93,63.52,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-13 14:00:00,Netherlands,Netherlands,NL,170.17,229.49,65.88,63.47,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-13 15:00:00,Netherlands,Netherlands,NL,174.91,234.35,65.21,62.83,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-13 16:00:00,Netherlands,Netherlands,NL,201.72,266.92,59.25,57.01,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-13 17:00:00,Netherlands,Netherlands,NL,229.07,299.41,53.72,51.58,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-13 18:00:00,Netherlands,Netherlands,NL,261.28,336.98,47.92,45.55,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-13 19:00:00,Netherlands,Netherlands,NL,315.49,400.85,37.31,34.4,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-13 20:00:00,Netherlands,Netherlands,NL,354.48,448.06,28.59,25.3,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-13 21:00:00,Netherlands,Netherlands,NL,369.53,466.83,25.39,21.8,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-13 22:00:00,Netherlands,Netherlands,NL,370.74,469.42,24.64,19.97,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-13 23:00:00,Netherlands,Netherlands,NL,366.86,465.17,25.22,19.77,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-14 00:00:00,Netherlands,Netherlands,NL,368.5,467.51,24.8,18.93,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-14 01:00:00,Netherlands,Netherlands,NL,371.02,470.92,24.16,18.16,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-14 02:00:00,Netherlands,Netherlands,NL,373.53,474.1,23.64,17.49,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-14 03:00:00,Netherlands,Netherlands,NL,377.73,479.2,22.91,16.85,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-14 04:00:00,Netherlands,Netherlands,NL,380.87,483.14,22.26,16.91,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-14 05:00:00,Netherlands,Netherlands,NL,325.98,418.81,33.54,29.57,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-14 06:00:00,Netherlands,Netherlands,NL,301.29,389.08,39.12,36.36,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-14 07:00:00,Netherlands,Netherlands,NL,288.81,374.51,41.68,39.07,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-14 08:00:00,Netherlands,Netherlands,NL,269.55,351.9,45.56,42.83,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-14 09:00:00,Netherlands,Netherlands,NL,236.11,311.98,52.35,49.37,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-14 10:00:00,Netherlands,Netherlands,NL,222.09,295.1,55.15,52.15,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-14 11:00:00,Netherlands,Netherlands,NL,199.1,266.08,59.79,57.06,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-14 12:00:00,Netherlands,Netherlands,NL,182.33,245.15,63.17,60.62,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-14 13:00:00,Netherlands,Netherlands,NL,181.75,243.86,63.29,60.93,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-14 14:00:00,Netherlands,Netherlands,NL,174.62,234.56,64.73,62.51,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-14 15:00:00,Netherlands,Netherlands,NL,183.12,244.73,63.0,60.75,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-14 16:00:00,Netherlands,Netherlands,NL,196.96,260.86,60.2,58.06,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-14 17:00:00,Netherlands,Netherlands,NL,219.26,287.43,55.67,53.51,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-14 18:00:00,Netherlands,Netherlands,NL,230.37,300.02,53.42,51.03,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-14 19:00:00,Netherlands,Netherlands,NL,270.83,347.1,45.35,42.45,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-14 20:00:00,Netherlands,Netherlands,NL,318.65,403.24,36.62,33.11,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-14 21:00:00,Netherlands,Netherlands,NL,341.49,429.35,33.9,29.84,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-14 22:00:00,Netherlands,Netherlands,NL,334.27,422.59,33.83,28.69,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-14 23:00:00,Netherlands,Netherlands,NL,317.75,401.69,38.34,31.77,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-15 00:00:00,Netherlands,Netherlands,NL,319.62,403.86,38.02,31.22,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-15 01:00:00,Netherlands,Netherlands,NL,322.84,408.88,36.84,29.43,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-15 02:00:00,Netherlands,Netherlands,NL,326.24,414.5,34.89,27.35,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-15 03:00:00,Netherlands,Netherlands,NL,326.7,417.28,32.78,25.7,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-15 04:00:00,Netherlands,Netherlands,NL,344.75,439.68,28.99,22.34,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-15 05:00:00,Netherlands,Netherlands,NL,286.21,371.32,41.26,36.35,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-15 06:00:00,Netherlands,Netherlands,NL,261.07,341.32,46.95,43.33,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-15 07:00:00,Netherlands,Netherlands,NL,242.86,319.77,50.86,47.68,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-15 08:00:00,Netherlands,Netherlands,NL,224.97,298.79,54.48,50.88,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-15 09:00:00,Netherlands,Netherlands,NL,218.06,290.47,55.89,52.79,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-15 10:00:00,Netherlands,Netherlands,NL,207.52,277.65,58.03,54.96,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-15 11:00:00,Netherlands,Netherlands,NL,200.46,268.94,59.45,56.43,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-15 12:00:00,Netherlands,Netherlands,NL,193.52,260.15,60.85,57.92,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-15 13:00:00,Netherlands,Netherlands,NL,184.15,248.38,62.76,59.5,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-15 14:00:00,Netherlands,Netherlands,NL,187.02,251.57,62.23,58.37,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-15 15:00:00,Netherlands,Netherlands,NL,216.27,286.51,56.37,53.63,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-15 16:00:00,Netherlands,Netherlands,NL,241.83,316.74,51.17,48.68,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-15 17:00:00,Netherlands,Netherlands,NL,260.13,338.22,47.47,45.05,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-15 18:00:00,Netherlands,Netherlands,NL,285.53,368.25,42.28,39.73,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-15 19:00:00,Netherlands,Netherlands,NL,352.01,447.17,28.79,25.7,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-15 20:00:00,Netherlands,Netherlands,NL,392.63,495.24,20.56,17.09,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-15 21:00:00,Netherlands,Netherlands,NL,377.03,476.11,23.78,20.09,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-15 22:00:00,Netherlands,Netherlands,NL,347.61,441.53,28.94,23.5,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-15 23:00:00,Netherlands,Netherlands,NL,319.74,407.82,34.19,27.16,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-16 00:00:00,Netherlands,Netherlands,NL,311.62,397.95,35.95,26.47,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-16 01:00:00,Netherlands,Netherlands,NL,310.12,395.95,36.4,26.24,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-16 02:00:00,Netherlands,Netherlands,NL,303.48,387.98,37.61,26.71,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-16 03:00:00,Netherlands,Netherlands,NL,284.56,365.42,41.05,30.24,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-16 04:00:00,Netherlands,Netherlands,NL,295.9,378.75,39.21,28.97,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-16 05:00:00,Netherlands,Netherlands,NL,215.18,283.17,56.6,50.85,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-16 06:00:00,Netherlands,Netherlands,NL,184.85,247.26,63.0,59.22,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-16 07:00:00,Netherlands,Netherlands,NL,169.31,228.76,65.85,63.02,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-16 08:00:00,Netherlands,Netherlands,NL,165.75,224.95,66.5,63.44,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-16 09:00:00,Netherlands,Netherlands,NL,158.45,216.27,67.91,64.48,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-16 10:00:00,Netherlands,Netherlands,NL,159.66,218.14,67.66,64.49,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-16 11:00:00,Netherlands,Netherlands,NL,161.84,221.17,67.22,63.65,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-16 12:00:00,Netherlands,Netherlands,NL,156.78,215.07,68.25,64.33,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-16 13:00:00,Netherlands,Netherlands,NL,154.78,212.64,68.66,64.5,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-16 14:00:00,Netherlands,Netherlands,NL,155.0,212.59,68.61,65.09,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-16 15:00:00,Netherlands,Netherlands,NL,153.31,210.5,69.04,64.64,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-16 16:00:00,Netherlands,Netherlands,NL,157.85,214.9,68.77,64.08,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-16 17:00:00,Netherlands,Netherlands,NL,179.24,240.14,64.47,58.54,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-16 18:00:00,Netherlands,Netherlands,NL,214.65,281.76,57.56,50.76,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-16 19:00:00,Netherlands,Netherlands,NL,281.52,359.78,44.87,35.35,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-16 20:00:00,Netherlands,Netherlands,NL,333.84,420.57,35.81,26.05,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-16 21:00:00,Netherlands,Netherlands,NL,344.14,433.49,33.5,23.78,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-16 22:00:00,Netherlands,Netherlands,NL,340.79,431.91,32.56,22.03,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-16 23:00:00,Netherlands,Netherlands,NL,345.69,437.95,31.75,20.88,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-17 00:00:00,Netherlands,Netherlands,NL,362.87,455.58,31.82,21.95,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-17 01:00:00,Netherlands,Netherlands,NL,317.5,407.32,34.69,18.41,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-17 02:00:00,Netherlands,Netherlands,NL,309.37,397.59,36.23,19.18,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-17 03:00:00,Netherlands,Netherlands,NL,306.65,393.51,37.06,19.64,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-17 04:00:00,Netherlands,Netherlands,NL,318.81,408.67,34.25,17.38,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-17 05:00:00,Netherlands,Netherlands,NL,257.91,338.27,47.13,37.33,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-17 06:00:00,Netherlands,Netherlands,NL,222.56,296.2,54.94,50.21,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-17 07:00:00,Netherlands,Netherlands,NL,218.98,291.05,57.69,53.43,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-17 08:00:00,Netherlands,Netherlands,NL,209.86,281.15,58.03,54.47,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-17 09:00:00,Netherlands,Netherlands,NL,221.6,295.88,55.13,51.83,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-17 10:00:00,Netherlands,Netherlands,NL,222.09,296.52,55.02,51.81,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-17 11:00:00,Netherlands,Netherlands,NL,216.05,289.39,56.25,53.0,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-17 12:00:00,Netherlands,Netherlands,NL,214.46,287.46,56.57,53.32,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-17 13:00:00,Netherlands,Netherlands,NL,214.47,287.3,56.81,53.5,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-17 14:00:00,Netherlands,Netherlands,NL,214.86,287.75,56.51,53.2,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-17 15:00:00,Netherlands,Netherlands,NL,229.48,305.07,53.55,50.31,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-17 16:00:00,Netherlands,Netherlands,NL,247.26,325.67,49.85,46.01,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-17 17:00:00,Netherlands,Netherlands,NL,284.15,369.34,42.45,39.59,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-17 18:00:00,Netherlands,Netherlands,NL,315.51,406.07,36.09,32.93,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-17 19:00:00,Netherlands,Netherlands,NL,359.39,456.79,27.11,21.47,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-17 20:00:00,Netherlands,Netherlands,NL,391.73,494.34,20.55,15.31,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-17 21:00:00,Netherlands,Netherlands,NL,388.27,490.9,21.05,16.27,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-17 22:00:00,Netherlands,Netherlands,NL,362.81,459.8,26.0,19.41,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-17 23:00:00,Netherlands,Netherlands,NL,354.75,451.25,27.24,19.55,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-18 00:00:00,Netherlands,Netherlands,NL,347.5,442.64,28.63,21.3,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-18 01:00:00,Netherlands,Netherlands,NL,338.79,432.33,30.14,21.45,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-18 02:00:00,Netherlands,Netherlands,NL,346.34,441.24,28.86,21.78,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-18 03:00:00,Netherlands,Netherlands,NL,345.3,440.43,28.56,19.69,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-18 04:00:00,Netherlands,Netherlands,NL,352.15,448.25,27.79,21.94,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-18 05:00:00,Netherlands,Netherlands,NL,307.97,397.04,36.92,32.76,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-18 06:00:00,Netherlands,Netherlands,NL,279.15,362.43,43.43,40.2,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-18 07:00:00,Netherlands,Netherlands,NL,260.04,339.89,47.32,44.33,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-18 08:00:00,Netherlands,Netherlands,NL,242.68,319.51,50.9,48.1,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-18 09:00:00,Netherlands,Netherlands,NL,239.99,316.54,51.42,48.69,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-18 10:00:00,Netherlands,Netherlands,NL,226.94,301.28,54.05,51.2,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-18 11:00:00,Netherlands,Netherlands,NL,230.01,305.17,53.42,50.59,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-18 12:00:00,Netherlands,Netherlands,NL,235.05,311.3,52.4,49.59,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-18 13:00:00,Netherlands,Netherlands,NL,237.9,314.8,51.79,48.69,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-18 14:00:00,Netherlands,Netherlands,NL,260.43,341.54,47.26,44.65,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-18 15:00:00,Netherlands,Netherlands,NL,288.62,374.84,41.55,39.25,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-18 16:00:00,Netherlands,Netherlands,NL,303.63,392.57,38.53,36.28,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-18 17:00:00,Netherlands,Netherlands,NL,320.57,412.54,35.1,32.84,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-18 18:00:00,Netherlands,Netherlands,NL,338.04,432.84,31.65,29.07,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-18 19:00:00,Netherlands,Netherlands,NL,395.44,500.23,19.92,17.02,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-18 20:00:00,Netherlands,Netherlands,NL,411.53,518.61,16.77,13.47,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-18 21:00:00,Netherlands,Netherlands,NL,418.27,526.67,15.3,12.0,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-18 22:00:00,Netherlands,Netherlands,NL,401.78,507.2,18.26,14.59,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-18 23:00:00,Netherlands,Netherlands,NL,400.66,505.88,18.45,14.58,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-19 00:00:00,Netherlands,Netherlands,NL,396.09,500.16,19.4,15.51,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-19 01:00:00,Netherlands,Netherlands,NL,392.0,495.24,20.24,16.39,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-19 02:00:00,Netherlands,Netherlands,NL,389.1,491.64,20.83,17.05,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-19 03:00:00,Netherlands,Netherlands,NL,386.54,489.6,20.84,16.5,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-19 04:00:00,Netherlands,Netherlands,NL,382.01,484.04,21.79,17.67,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-19 05:00:00,Netherlands,Netherlands,NL,337.88,432.11,31.25,28.26,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-19 06:00:00,Netherlands,Netherlands,NL,306.6,395.03,37.91,35.53,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-19 07:00:00,Netherlands,Netherlands,NL,279.94,363.4,43.31,40.96,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-19 08:00:00,Netherlands,Netherlands,NL,244.77,320.11,52.12,49.26,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-19 09:00:00,Netherlands,Netherlands,NL,218.62,288.03,58.43,55.3,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-19 10:00:00,Netherlands,Netherlands,NL,210.49,278.57,59.85,56.77,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-19 11:00:00,Netherlands,Netherlands,NL,209.62,277.71,59.66,56.7,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-19 12:00:00,Netherlands,Netherlands,NL,203.0,269.97,60.79,57.8,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-19 13:00:00,Netherlands,Netherlands,NL,204.19,271.98,59.93,56.59,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-19 14:00:00,Netherlands,Netherlands,NL,225.6,295.75,57.46,54.35,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-19 15:00:00,Netherlands,Netherlands,NL,244.15,319.76,51.38,48.84,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-19 16:00:00,Netherlands,Netherlands,NL,254.89,332.54,48.51,46.24,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-19 17:00:00,Netherlands,Netherlands,NL,269.19,349.14,45.66,43.4,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-19 18:00:00,Netherlands,Netherlands,NL,280.49,361.77,43.41,40.96,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-19 19:00:00,Netherlands,Netherlands,NL,320.61,407.42,36.06,33.1,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-19 20:00:00,Netherlands,Netherlands,NL,333.43,421.61,33.53,30.43,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-19 21:00:00,Netherlands,Netherlands,NL,325.22,410.0,36.82,33.18,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-07-19 22:00:00,Netherlands,Netherlands,NL,301.57,381.05,41.39,37.23,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
